     323.375    2.83272
     323.395    2.86218
     323.415    2.89207
     323.435    2.92237
     323.455    2.95312
     323.475    2.98430
     323.495    3.01591
     323.515    3.04796
     323.535    3.08046
     323.555    3.11339
     323.575    3.14678
     323.595    3.18061
     323.615    3.21492
     323.635    3.24966
     323.655    3.28488
     323.675    3.32056
     323.695    3.35669
     323.715    3.39330
     323.735    3.43036
     323.755    3.46788
     323.775    3.50587
     323.795    3.54434
     323.815    3.58325
     323.835    3.62265
     323.855    3.66250
     323.875    3.70279
     323.895    3.74355
     323.915    3.78477
     323.935    3.82644
     323.956    3.86857
     323.976    3.91112
     323.996    3.95409
     324.016    3.99753
     324.036    4.04138
     324.056    4.08562
     324.076    4.13028
     324.096    4.17534
     324.116    4.22078
     324.136    4.26659
     324.156    4.31279
     324.176    4.35930
     324.196    4.40615
     324.216    4.45334
     324.236    4.50083
     324.256    4.54857
     324.276    4.59660
     324.296    4.64488
     324.316    4.69337
     324.336    4.74205
     324.356    4.79094
     324.376    4.83994
     324.396    4.88908
     324.426    4.96291
     324.456    5.03689
     324.486    5.11081
     324.516    5.18460
     324.546    5.25808
     324.576    5.33115
     324.606    5.40366
     324.636    5.47539
     324.666    5.54620
     324.696    5.61589
     324.726    5.68424
     324.756    5.75105
     324.786    5.81606
     324.816    5.87905
     324.846    5.93973
     324.886    6.01658
     324.926    6.08812
     324.966    6.15355
     325.017    6.22561
     325.077    6.29623
     325.137    6.36217
     325.227    6.29887
     325.287    6.22906
     325.337    6.15771
     325.377    6.09279
     325.417    6.02178
     325.457    5.94543
     325.487    5.88511
     325.517    5.82248
     325.547    5.75780
     325.577    5.69136
     325.607    5.62335
     325.637    5.55398
     325.667    5.48351
     325.697    5.41210
     325.727    5.33993
     325.757    5.26718
     325.787    5.19401
     325.817    5.12052
     325.847    5.04690
     325.877    4.97325
     325.907    4.89970
     325.927    4.85078
     325.947    4.80194
     325.967    4.75328
     325.987    4.70476
     326.008    4.65645
     326.028    4.60838
     326.048    4.56052
     326.068    4.51293
     326.088    4.46559
     326.108    4.41859
     326.128    4.37189
     326.148    4.32551
     326.168    4.27949
     326.188    4.23381
     326.208    4.18850
     326.228    4.14360
     326.248    4.09907
     326.268    4.05494
     326.288    4.01120
     326.308    3.96790
     326.328    3.92502
     326.348    3.88256
     326.368    3.84055
     326.388    3.79896
     326.408    3.75782
     326.428    3.71713
     326.448    3.67690
     326.468    3.63711
     326.488    3.59779
     326.508    3.55892
     326.528    3.52050
     326.548    3.48255
     326.568    3.44504
     326.588    3.40799
     326.608    3.37143
     326.628    3.33530
     326.648    3.29963
     326.668    3.26441
     326.688    3.22962
     326.708    3.19531
     326.728    3.16145
     326.748    3.12801
     326.768    3.09502
     326.788    3.06248
     326.808    3.03037
     326.828    2.99869
     326.848    2.96743
     326.868    2.93661
     326.888    2.90619
     326.908    2.87621
     326.928    2.84664
     326.948    2.81747
     326.968    2.78870
     326.988    2.76035
     327.008    2.73238
     327.029    2.70481
     327.049    2.67762
     327.069    2.65083
     327.089    2.62439
     327.109    2.59835
     327.139    2.55996
     327.169    2.52239
     327.199    2.48562
     327.229    2.44963
     327.259    2.41443
     327.289    2.37996
     327.319    2.34624
     327.349    2.31323
     327.379    2.28095
     327.409    2.24934
     327.439    2.21842
     327.469    2.18816
     327.499    2.15854
     327.529    2.12956
     327.559    2.10120
     327.589    2.07345
     327.619    2.04629
     327.649    2.01971
     327.679    1.99369
     327.709    1.96823
     327.739    1.94329
     327.769    1.91890
     327.799    1.89502
     327.829    1.87164
     327.859    1.84875
     327.889    1.82634
     327.919    1.80440
     327.949    1.78291
